"year","id","wage","hours","emp","treat","female","IQ","KWW","educ","exper","tenure","age","married","black","south","urban","sibs","brthord","meduc","feduc"
2010,193,887.820762506168,45,1,0,1,115,30,15,11,4,34,1,0,0,1,3,1,12,18
2010,194,1514.05930104139,40,1,0,0,98,26,12,14,12,33,0,0,0,1,4,NA,12,10
2010,195,1159.17564477251,50,1,1,1,110,35,14,8,9,33,1,0,0,1,3,4,12,10
2010,196,830.113002394094,48,1,0,1,100,40,12,5,10,36,1,0,1,0,0,1,NA,NA
2010,197,677.146338958107,50,1,0,1,95,21,12,16,10,39,1,0,1,1,2,2,7,5
2010,198,0,0,0,0,0,105,28,12,11,7,35,1,0,0,1,3,1,12,10
2010,199,1102.67291476557,45,1,0,1,90,38,12,22,22,41,1,0,0,1,1,1,12,8
2010,200,1195.38809474322,40,1,0,1,117,41,17,2,10,40,1,0,0,1,4,1,6,8
2010,201,1374.35591406443,50,1,1,1,97,34,16,8,6,35,1,0,1,1,0,1,12,12
2010,202,1001.08667781119,60,1,0,1,105,34,16,15,4,40,1,0,0,1,3,1,14,10
2010,203,2354.84442172399,48,1,1,1,64,37,11,26,6,43,1,1,0,1,7,NA,NA,NA
2010,204,1185.04800908519,40,1,0,0,98,36,14,3,11,35,1,1,1,0,7,2,10,6
2010,205,1789.51167401063,55,1,1,1,127,45,18,11,4,37,1,0,1,1,1,2,12,16
2010,206,1062.76139840088,42,1,0,0,92,37,12,20,19,43,1,0,0,1,1,1,12,11
2010,207,1409.39683731888,55,1,0,0,95,40,12,15,4,34,1,1,0,1,2,2,11,NA
2010,208,1237.05164622039,43,1,1,1,69,31,12,16,20,40,1,0,0,1,4,4,12,8
2010,209,1217.23728688285,40,1,0,1,125,30,14,10,13,34,1,0,0,1,2,3,12,12
2010,210,1541.05218504377,40,1,1,0,98,45,12,21,14,41,1,0,1,1,1,2,14,12
2010,211,965.685160520776,27,1,1,1,100,40,13,15,18,43,1,0,0,1,3,3,10,9
2010,212,790.919268166635,40,1,0,1,109,45,18,14,6,41,1,0,0,0,3,4,16,12
2010,213,1026.35895043615,58,1,0,0,104,37,15,6,5,38,1,0,0,0,2,1,11,12
2010,214,948.980588796152,40,1,0,0,91,29,12,10,13,43,1,0,0,0,0,1,6,NA
2010,215,1110.88967231109,80,1,1,1,104,30,12,15,6,33,1,0,1,0,1,NA,12,12
2010,216,1590.0649588833,40,1,0,0,125,27,16,11,11,35,1,0,0,1,3,1,16,NA
2010,217,1447.9755703885,48,1,1,1,114,28,16,8,10,33,1,0,0,1,3,3,16,16
2010,218,2066.44562032588,40,1,1,1,84,40,12,13,15,35,1,0,0,1,2,2,12,12
2010,219,1585.15101590107,40,1,0,1,95,48,12,22,4,43,1,0,1,1,3,3,NA,3
2010,220,641.837722631222,40,1,0,1,93,27,13,10,6,34,1,0,0,1,2,NA,12,12
2010,221,0,0,0,1,1,119,37,13,9,2,35,1,0,0,0,4,1,14,NA
2010,222,1805.01189225107,40,1,1,1,107,34,12,7,4,33,1,0,0,0,1,1,12,10
2010,223,543.784842660296,40,1,0,1,86,20,10,13,10,38,1,1,1,1,8,NA,NA,NA
2010,224,1487.76392165448,44,1,1,1,113,41,17,9,4,39,1,0,1,1,4,1,17,18
2010,225,1067.68586041706,60,1,0,0,92,20,14,12,11,37,1,0,0,1,1,2,7,7
2010,226,987.115687696793,40,1,0,0,102,44,12,15,12,35,1,0,0,1,10,6,12,6
2010,227,1167.04159061042,45,1,1,1,115,41,12,17,11,40,1,0,0,1,4,3,8,5
2010,228,1212.18000960363,40,1,1,1,96,42,12,13,8,43,1,0,0,0,1,1,10,8
2010,229,767.082856630426,40,1,1,0,99,22,11,11,8,34,1,1,0,1,11,5,NA,NA
2010,230,1169.83840128854,40,1,1,0,114,36,16,11,9,34,1,0,0,1,1,2,11,9
2010,231,1038.20858752938,40,1,1,0,119,39,16,8,10,35,1,0,0,0,1,2,12,12
2010,232,0,0,0,0,0,106,38,15,8,0,37,1,0,0,1,2,1,12,12
2010,233,689.012388982722,40,1,0,1,113,35,16,14,10,38,1,0,0,1,2,1,12,12
2010,234,449.634882000031,60,1,0,0,75,24,12,15,5,35,0,0,0,0,4,1,12,8
2010,235,0,0,0,0,1,104,36,12,15,11,38,0,0,0,0,0,1,12,12
2010,236,2334.90013733841,40,1,0,0,132,42,17,10,10,37,1,0,0,1,1,1,17,14
2010,237,850.733585024522,50,1,0,0,100,44,12,17,14,41,1,0,1,1,1,2,NA,NA
2010,238,1011.16657850022,48,1,0,0,96,37,16,11,8,36,1,0,0,1,4,4,12,14
2010,239,1424.81000314703,48,1,1,0,111,44,15,12,9,36,1,0,0,1,3,1,9,12
2010,240,536.058956854825,45,1,1,1,100,38,18,16,4,41,1,0,0,1,1,NA,10,16
2010,241,696.643880817496,45,1,0,0,90,31,14,5,10,43,1,1,1,1,1,2,6,NA
2010,242,1096.92295037494,40,1,0,1,90,38,12,16,13,37,1,1,0,1,2,2,8,12
2010,243,839.183379260238,40,1,0,0,100,18,12,5,6,33,1,0,0,1,6,2,9,11
2010,244,1114.31579504051,50,1,0,1,117,51,16,14,15,37,1,0,0,0,0,1,12,10
2010,245,1319.65978009631,70,1,1,1,117,34,15,11,2,37,1,0,0,1,0,1,NA,NA
2010,246,783.1800933237,49,1,0,0,79,23,12,11,5,37,0,0,0,0,4,2,8,8
2010,247,841.473819181737,60,1,0,0,82,30,16,10,12,39,1,1,1,1,3,4,16,16
2010,248,720.586977258442,40,1,1,1,84,39,14,7,9,36,0,0,1,1,7,8,7,4
2010,249,1573.63265329417,40,1,0,0,101,40,15,17,17,42,1,0,0,1,3,2,12,12
2010,250,0,55,0,0,0,85,30,15,8,3,34,0,0,0,1,2,NA,12,12
2010,251,1092.12195961749,53,1,1,0,101,29,12,10,6,33,1,0,0,0,1,2,12,12
2010,252,1193.51907891248,40,1,0,1,98,35,14,21,5,42,1,0,0,1,1,NA,10,14
2010,253,1217.85803392098,40,1,1,1,106,32,14,12,10,34,1,0,0,1,1,2,11,10
2010,254,490.81398485237,55,1,0,1,86,22,12,14,12,34,1,0,0,0,5,5,10,12
2010,255,1637.6502696887,43,1,1,1,101,28,12,16,17,41,1,0,0,0,2,2,12,8
2010,256,817.28025291254,55,1,0,0,90,46,13,4,5,43,1,0,1,0,1,1,12,11
2010,257,1321.24376794668,40,1,0,0,114,43,16,5,9,36,0,0,1,1,6,5,8,8
2010,258,0,0,0,0,1,109,49,17,13,4,43,1,0,0,0,3,3,12,8
2010,259,0,0,0,0,0,89,40,12,17,8,43,1,0,1,1,7,7,1,4
2010,260,1256.18572075665,40,1,1,1,78,29,14,10,2,36,1,0,0,1,2,2,12,12
2010,261,572.687308359411,50,1,0,1,99,49,15,17,15,43,1,0,0,0,2,3,12,14
2010,262,1140.99976647688,40,1,0,0,109,36,12,21,18,41,1,0,0,0,3,1,7,6
2010,263,887.924325467666,40,1,1,1,114,25,12,18,16,36,1,0,0,0,2,1,12,10
2010,264,436.58901884508,40,1,0,0,110,37,12,18,18,43,1,0,1,1,2,NA,12,5
2010,265,1593.51470703577,50,1,0,0,109,46,16,13,5,40,1,0,1,1,2,1,16,14
2010,266,693.709386141015,55,1,0,1,97,29,12,14,12,36,1,0,0,0,3,1,12,11
2010,267,1429.89674166437,40,1,0,0,109,42,16,16,11,39,1,0,0,1,0,1,13,16
2010,268,983.29897507291,40,1,0,1,115,49,15,9,19,40,1,0,0,1,3,4,NA,11
2010,269,675.988740360571,40,1,0,1,75,25,12,9,15,41,1,1,1,1,7,4,NA,NA
2010,270,1441.98151350816,40,1,1,0,120,39,16,11,13,37,1,0,0,0,0,1,18,NA
2010,271,1702.805599023,70,1,1,1,73,46,12,6,10,36,1,0,0,1,3,1,12,12
2010,272,836.051138360205,23,1,0,0,96,39,12,7,3,36,0,1,1,1,5,NA,NA,NA
2010,273,993.501509425391,40,1,0,1,97,42,18,9,14,39,1,0,0,1,4,5,14,NA
2010,274,1743.07445804952,40,1,1,1,76,17,12,16,17,36,0,1,0,1,13,5,NA,8
2010,275,1391.82402483721,40,1,0,0,116,33,12,8,1,36,1,1,0,1,9,5,9,10
2010,276,1130.47967076001,40,1,1,0,106,31,12,16,16,35,1,0,0,0,1,1,10,12
2010,277,855.068901698924,45,1,1,1,93,39,12,11,3,40,1,0,1,0,7,7,7,8
2010,278,1110.27163555158,48,1,1,0,111,30,12,15,3,38,1,0,0,1,0,1,12,12
2010,279,0,0,0,1,1,130,29,13,14,1,43,0,0,0,1,1,2,11,14
2010,280,0,0,0,1,1,98,41,18,10,7,36,1,0,1,1,2,2,8,12
2010,281,675.004880309305,55,1,1,1,104,47,13,22,5,43,1,0,1,1,2,2,NA,NA
2010,282,1600.21643693306,40,1,1,1,91,42,12,13,2,35,1,0,0,1,1,2,14,12
2010,283,2668.834269114,55,1,0,0,119,38,16,12,6,37,1,0,0,1,0,1,12,12
2010,284,1088.65722123872,40,1,1,1,101,33,16,6,8,36,1,0,0,1,2,3,12,NA
2010,285,0,0,0,1,1,101,43,12,18,2,42,1,0,0,1,1,2,NA,NA
2010,286,0,0,0,0,0,92,37,12,19,15,43,1,0,0,1,1,1,12,11
2010,287,1198.65074391231,40,1,0,0,110,26,14,4,16,34,1,0,0,1,3,4,9,NA
2010,288,825.527241567185,40,1,0,1,86,28,12,20,18,42,1,0,0,1,5,3,8,10
2010,289,1493.55068544582,40,1,1,1,96,23,12,13,5,34,1,0,1,0,1,2,12,12
2010,290,1398.16085583294,38,1,0,0,106,42,12,21,22,41,1,0,1,1,1,1,12,9
2010,291,902.667385947328,40,1,0,0,97,27,10,18,9,35,1,0,1,0,5,1,12,9
2010,292,0,75,0,0,0,108,41,13,12,2,37,1,0,1,1,1,2,12,12
2010,293,1242.36121630986,40,1,0,1,107,37,12,15,11,33,1,0,0,0,1,NA,12,NA
2010,294,1009.40787603938,55,1,0,0,113,36,16,10,5,43,0,0,1,1,1,2,8,NA
2010,295,1233.06958343181,40,1,1,1,101,38,12,19,13,43,1,1,1,1,6,1,11,12
2010,296,978.632885275825,55,1,0,0,105,45,18,11,18,43,0,0,0,1,2,3,9,5
2010,297,761.014007366994,40,1,0,1,104,36,12,19,11,38,1,0,0,0,0,1,12,12
2010,298,0,0,0,0,1,115,56,18,10,5,41,1,0,0,1,1,1,12,12
2010,299,0,30,0,0,0,91,41,17,8,9,38,1,0,0,1,1,1,12,14
2010,300,0,0,0,0,1,102,35,13,8,2,35,1,0,1,0,0,1,12,12
2010,301,863.733039937684,45,1,0,1,110,36,12,20,12,41,1,0,0,1,7,8,NA,NA
2010,302,847.169162300632,40,1,0,1,108,46,14,13,11,38,1,0,0,1,1,2,14,14
2010,303,1853.81806416936,45,1,0,1,112,40,16,18,20,43,1,0,0,1,1,1,12,12
2010,304,899.99583533452,44,1,1,1,108,41,12,23,21,43,1,0,0,1,0,1,8,NA
2010,305,0,0,0,0,0,99,33,16,9,8,35,1,0,0,1,2,NA,11,12
2010,306,1254.82130918671,40,1,0,0,101,36,12,19,3,40,1,0,1,1,1,1,12,NA
2010,307,659.279209659216,50,1,0,1,130,29,13,14,1,43,1,0,0,1,1,2,11,14
2010,308,1019.47154501271,37,1,0,1,100,32,12,14,5,35,1,0,0,1,1,2,7,7
2010,309,1590.47974844757,48,1,0,1,117,48,18,9,5,38,1,0,0,1,2,2,12,18
2010,310,0,0,0,0,1,105,37,16,9,2,34,1,0,0,1,1,2,13,12
2010,311,1348.52483984555,40,1,0,0,97,40,12,23,14,41,1,0,1,1,1,1,12,NA
2010,312,1901.62069890878,50,1,0,1,121,40,18,11,10,40,1,0,0,1,3,1,16,18
2010,313,1251.95641069942,40,1,1,1,86,39,9,19,19,43,1,1,0,0,2,NA,NA,12
2010,314,1186.45660323841,47,1,1,0,91,24,12,13,5,36,1,0,0,1,2,2,7,7
2010,315,0,0,0,0,0,123,43,16,9,12,37,1,0,1,1,1,1,12,14
2010,316,1343.42529116278,40,1,0,1,118,41,16,14,12,35,1,0,0,0,2,1,13,12
2010,317,889.253231184221,65,1,0,1,99,41,12,18,7,43,1,0,1,1,2,1,8,8
2010,318,1142.32438577036,40,1,0,0,111,44,14,19,14,40,1,0,0,1,1,1,12,12
2010,319,207.710839418467,55,1,1,0,103,38,10,14,19,37,1,0,1,1,3,2,12,5
2010,320,940.216861367659,40,1,0,1,104,41,12,22,9,42,1,0,0,1,2,3,11,13
2010,321,652.769842866278,40,1,0,0,98,26,13,14,5,37,1,0,0,0,3,4,12,8
2010,322,0,0,0,0,0,107,30,16,9,8,38,1,0,0,1,6,4,9,8
2010,323,0,40,0,1,1,118,42,14,4,16,41,1,0,0,1,2,1,12,12
2010,324,1044.27427708907,48,1,0,0,120,38,16,8,5,34,0,0,0,1,2,3,12,16
2010,325,476.044384802537,70,1,1,0,115,37,13,7,4,35,1,0,1,1,6,7,NA,NA
2010,326,1008.54743997586,45,1,0,1,123,41,12,16,2,34,1,0,0,1,3,3,12,10
2010,327,1610.94324760252,40,1,1,0,83,25,13,16,14,37,1,0,1,1,4,NA,10,NA
2010,328,564.595025586135,44,1,0,0,101,34,12,14,9,36,0,0,0,1,3,2,8,NA
2010,329,324.565829186076,40,1,0,1,109,48,12,18,1,41,1,0,0,0,1,1,9,7
2010,330,2156.13596488665,40,1,1,1,114,55,18,15,8,43,1,0,0,1,2,NA,12,16
2010,331,1157.78799902641,38,1,1,1,117,40,17,11,7,34,1,0,0,0,3,3,12,NA
2010,332,1440.28117564935,50,1,0,0,121,40,12,5,11,39,1,0,0,1,5,6,10,NA
2010,333,0,0,0,0,0,128,35,18,8,13,41,0,0,0,1,2,1,16,16
2010,334,1129.9654623804,40,1,1,0,115,40,13,8,9,33,0,0,1,1,4,5,5,NA
2010,335,941.461404518494,60,1,1,1,71,32,9,13,2,35,1,0,0,0,4,2,11,5
2010,336,1206.95126896729,40,1,0,0,85,32,14,13,11,33,1,1,1,1,5,1,7,NA
2010,337,3253.73642454264,40,1,1,0,95,51,15,14,11,41,1,0,0,1,3,1,16,16
2010,338,1501.36992807817,40,1,1,1,54,37,14,14,7,36,0,0,1,1,2,1,12,12
2010,339,745.68966119793,46,1,0,0,95,44,12,21,18,40,1,0,0,1,1,1,12,11
2010,340,1386.56646005593,40,1,1,1,91,24,10,17,3,35,0,0,0,1,1,2,8,8
2010,341,2092.36218187565,56,1,1,1,108,41,13,11,12,41,1,0,0,1,2,1,NA,NA
2010,342,495.001490379153,80,1,0,1,86,24,12,12,2,35,1,0,1,1,2,2,12,12
2010,343,1261.95924337438,40,1,1,1,89,32,9,20,4,41,1,1,1,1,0,1,NA,NA
2010,344,983.564612878708,40,1,0,0,115,34,12,15,4,39,1,0,0,0,6,5,6,5
2010,345,0,0,0,0,0,112,39,12,15,3,39,1,0,0,1,6,4,7,NA
2010,346,0,0,0,1,0,83,32,12,9,1,41,0,0,1,1,1,1,12,12
2010,347,854.84466005723,40,1,1,1,72,34,9,19,6,39,1,0,1,0,10,7,4,NA
2010,348,722.009969158763,40,1,0,0,114,36,16,8,5,35,1,0,1,1,2,1,12,12
2010,349,680.758008700157,45,1,0,0,119,30,17,12,7,36,0,0,0,1,1,1,12,8
2010,350,1670.106521481,40,1,0,0,134,42,15,19,8,40,1,0,0,1,2,1,12,10
2010,351,1162.96732931652,40,1,1,1,86,17,10,10,4,35,1,0,1,0,4,4,3,7
2010,352,330.266624900408,0,1,1,1,112,50,16,16,11,43,1,0,1,1,1,2,12,4
2010,353,1220.60592018424,40,1,1,1,106,44,16,17,10,41,1,0,1,0,1,1,12,NA
2010,354,1086.52938506301,40,1,0,0,130,39,16,7,3,35,1,0,0,1,4,2,8,12
2010,355,1951.30515033476,55,1,0,0,112,42,18,7,8,39,1,0,1,1,1,1,14,18
2010,356,1044.50425646557,40,1,0,0,81,20,10,17,16,39,1,1,1,1,2,2,8,3
2010,357,1275.45210858403,40,1,1,1,99,34,13,10,12,36,1,1,0,1,1,1,8,10
2010,358,1160.79537616826,45,1,1,1,121,40,18,16,7,43,1,0,0,1,3,2,12,16
2010,359,1043.72466342538,55,1,0,1,114,41,16,11,1,38,1,0,1,0,0,1,NA,NA
2010,360,0,40,0,1,0,113,45,16,8,10,40,1,0,1,1,2,2,8,8
2010,361,1559.35166975477,40,1,0,0,102,30,13,17,14,35,1,0,1,1,5,6,7,NA
2010,362,1888.68375371952,45,1,1,1,145,50,16,17,8,43,1,0,0,1,2,1,12,12
2010,363,1053.86304026369,40,1,1,1,107,32,16,6,11,34,1,0,0,0,7,6,12,12
2010,364,1592.35324339634,40,1,0,0,92,42,16,12,14,37,0,0,1,1,1,1,12,10
2010,365,506.743453116311,52,1,0,1,98,33,14,13,1,35,0,0,0,1,6,1,8,10
2010,366,1490.32126674917,37,1,1,1,118,48,16,17,3,41,1,0,0,1,2,2,11,10
2010,367,1461.22378657553,48,1,1,1,102,40,16,9,14,36,1,0,0,1,3,2,12,NA
2010,368,1279.81654778063,32,1,1,1,98,40,12,17,2,38,1,0,0,1,0,1,14,10
2010,369,1988.75328367378,40,1,1,1,117,31,14,11,3,33,1,0,0,1,1,2,12,12
2010,370,1219.43753902964,40,1,0,1,96,26,9,19,4,39,1,0,0,1,4,3,NA,8
2010,371,891.922755502398,48,1,1,1,98,26,12,15,5,36,0,1,0,1,4,3,NA,NA
2010,372,617.662963487783,40,1,1,0,105,42,14,13,12,42,1,0,0,0,3,2,10,12
2010,373,1189.08004671057,40,1,0,1,110,26,12,16,5,37,1,0,0,1,6,1,9,12
2010,374,2775.78191569416,45,1,1,0,108,45,16,11,5,41,1,0,0,1,2,3,12,NA
2010,375,1128.37376260447,40,1,0,1,91,41,12,22,11,41,1,0,0,0,2,3,8,8
2010,376,434.975189768297,40,1,0,1,95,31,11,12,6,35,1,0,1,0,2,3,8,8
2010,377,1297.84727854193,40,1,0,0,109,43,12,17,18,42,0,0,0,0,5,NA,NA,7
2010,378,872.640883431656,40,1,1,1,80,30,12,10,3,35,0,0,1,1,3,4,8,7
2010,379,959.902138643058,52,1,0,1,106,42,12,14,7,38,1,0,0,0,5,2,12,12
2010,380,509.64630206788,40,1,0,1,100,22,13,6,1,36,1,0,1,0,1,1,10,12
2010,381,263.512475318028,40,1,0,1,84,28,12,7,12,36,1,1,1,1,2,2,NA,NA
2010,382,893.000666612753,55,1,0,0,106,34,12,21,20,41,1,0,0,0,3,3,8,12
2010,383,1621.84599158198,35,1,0,0,118,47,16,16,20,42,0,0,0,0,1,1,8,12
2010,384,0,50,0,1,1,105,38,12,18,2,42,1,0,0,1,4,2,10,10
2010,385,879.188770512787,40,1,0,1,85,36,12,11,14,43,1,0,0,1,4,5,NA,NA
2010,386,1527.32544509972,50,1,0,1,109,44,14,20,6,38,1,0,0,0,2,NA,9,10
2010,387,1400.54351965458,40,1,0,0,109,40,18,5,14,43,1,0,0,0,1,2,18,15
2010,388,2110.37642856666,50,1,0,0,113,49,16,10,6,41,1,0,0,1,2,1,12,12
2010,389,0,0,0,0,0,105,22,12,11,9,35,1,0,0,0,3,2,12,10
2010,390,1007.35382626645,40,1,0,0,94,24,12,18,15,40,0,0,1,1,4,NA,9,10
2010,391,1121.8426349761,40,1,0,1,124,23,15,12,10,33,1,0,0,1,2,2,10,NA
2010,392,0,0,0,0,0,115,31,12,12,8,36,1,0,0,1,2,3,12,NA
2010,393,698.277573497295,45,1,0,0,114,30,13,9,11,33,1,0,0,0,3,2,12,12
2010,394,762.052952016269,40,1,1,1,77,42,12,22,8,43,1,1,1,1,5,2,12,6
2010,395,697.098874572825,45,1,1,0,90,47,12,22,4,42,1,0,0,0,0,1,12,6
2010,396,2236.56180632783,43,1,0,0,106,41,16,8,9,34,1,0,1,1,1,1,12,16
2010,397,976.795362155791,40,1,0,1,85,29,15,9,17,34,1,1,0,1,6,1,14,12
2010,398,629.30944215643,40,1,0,0,63,26,11,16,6,36,1,1,1,1,7,2,7,NA
2010,399,1140.59846273367,40,1,1,0,85,21,12,18,13,40,1,0,0,0,2,2,12,12
2010,400,858.891055280856,40,1,0,0,87,15,10,21,11,41,1,0,1,0,0,1,5,6
2010,401,1914.97259466278,40,1,1,1,97,38,10,17,12,42,1,0,1,1,1,2,12,8
2010,402,1470.46581585816,40,1,0,0,98,34,12,14,16,34,1,0,0,1,3,4,12,8
2010,403,1498.16737161672,45,1,0,1,104,47,15,16,11,42,1,0,1,1,3,4,12,12
2010,404,1130.66442364244,50,1,1,1,68,35,12,4,10,36,1,1,1,1,6,1,6,2
2010,405,0,0,0,0,0,105,39,12,11,4,33,1,0,1,0,0,1,12,7
2010,406,586.64558071101,40,1,0,1,95,20,12,4,3,35,0,0,0,0,3,4,12,10
2010,407,0,48,0,0,1,92,37,12,15,16,43,1,0,1,1,1,1,8,7
2010,408,362.900972763281,40,1,0,1,99,29,10,15,2,35,1,0,1,0,3,2,8,5
2010,409,0,40,0,1,0,86,19,11,13,11,35,1,0,1,0,4,4,3,7
2010,410,1134.02281946961,35,1,0,1,132,45,18,15,12,37,1,0,1,1,2,3,12,7
2010,411,1361.43702449762,40,1,0,0,121,35,13,6,1,38,1,0,0,1,2,2,8,14
2010,412,1743.33603351838,50,1,1,1,114,48,18,16,2,42,1,0,0,1,1,1,12,13
2010,413,594.337738564825,55,1,0,0,61,24,12,6,5,34,1,1,1,0,9,NA,8,3
2010,414,1064.67704259486,45,1,0,1,90,47,12,19,22,42,1,0,0,1,6,3,NA,NA
2010,415,1210.65332292465,45,1,0,1,109,44,12,19,5,43,1,0,0,1,3,3,12,NA
2010,416,0,0,0,0,0,90,44,16,9,16,43,1,0,0,1,1,1,12,12
2010,417,813.627076270969,46,1,1,0,70,34,10,24,7,43,1,0,1,1,4,2,12,7
2010,418,1618.63819686192,38,1,1,0,122,47,17,10,10,38,1,0,0,1,1,NA,12,8
2010,419,898.262892099465,40,1,1,1,76,26,12,12,4,36,1,1,1,0,0,1,9,10
2010,420,0,0,0,0,0,80,23,11,14,15,38,1,0,0,1,3,NA,10,10
2010,421,0,40,0,0,0,98,37,16,8,3,40,0,0,1,1,0,1,11,8
2010,422,1319.70555851752,45,1,0,1,97,44,12,15,9,33,1,0,0,1,1,2,12,8
2010,423,1220.57726110753,50,1,0,1,98,38,11,18,18,41,1,0,1,0,4,5,11,2
2010,424,1320.47771976753,38,1,1,1,109,41,16,9,7,36,1,0,1,1,3,4,4,NA
2010,425,1597.81719015239,55,1,0,1,90,28,12,6,3,35,0,0,0,1,4,3,11,8
2010,426,801.386785706309,43,1,0,1,111,38,16,11,12,39,1,0,0,1,4,2,NA,NA
2010,427,0,0,0,1,0,99,33,16,9,8,35,1,0,0,1,2,NA,11,12
2010,428,2232.07354318761,55,1,1,0,125,50,18,15,14,39,1,0,0,1,1,2,14,15
2010,429,0,0,0,0,1,113,50,17,13,9,38,1,0,0,1,3,3,12,8
2010,430,1647.90789106427,40,1,1,1,118,47,16,12,12,39,1,0,0,1,1,1,12,12
2010,431,714.853577574991,50,1,1,1,101,44,18,9,12,43,1,0,1,0,3,2,17,12
2010,432,1846.37986071475,45,1,0,0,102,44,12,22,22,41,1,0,1,1,2,3,8,8
2010,433,1360.38488549582,40,1,1,0,110,34,12,20,12,38,1,0,0,1,2,1,10,10
2010,434,1394.34064288084,48,1,0,0,103,36,15,11,4,41,1,0,1,0,2,1,12,15
2010,435,1068.76753600329,40,1,0,0,92,24,13,13,10,36,1,0,0,1,3,3,8,NA
2010,436,2562.00417228981,50,1,1,1,96,42,14,1,2,41,1,0,0,1,5,5,8,10
2010,437,1732.38807174768,40,1,1,1,84,35,12,20,3,43,1,0,0,0,4,2,16,12
2010,438,1016.93599618078,48,1,0,0,100,30,14,10,14,34,1,1,1,1,2,1,NA,NA
2010,439,0,0,0,0,0,72,18,10,14,15,42,1,1,0,1,8,9,11,NA
2010,440,1434.8810945232,45,1,1,1,93,32,12,20,8,41,1,0,1,0,5,2,6,NA
2010,441,875.361282458516,50,1,1,1,108,43,12,15,11,39,1,0,1,1,5,1,11,7
2010,442,0,0,0,0,0,114,30,13,8,10,33,1,0,0,0,3,2,12,12
2010,443,0,0,0,1,0,118,40,16,12,13,38,1,0,0,1,1,1,8,NA
2010,444,400.223369987304,60,1,0,1,82,32,12,12,0,38,1,0,0,1,2,3,12,9
2010,445,1797.72055149741,38,1,0,0,122,38,12,17,16,37,1,0,0,1,1,2,12,NA
2010,446,1862.37733911846,45,1,0,0,111,40,16,12,13,37,1,0,1,1,1,1,12,9
2010,447,1074.20422487675,40,1,1,1,119,37,16,10,20,42,0,0,0,1,2,2,12,13
2010,448,0,0,0,1,1,67,31,12,15,11,37,1,1,0,1,3,2,9,5
2010,449,1093.79465246918,40,1,0,0,99,44,12,21,14,41,1,0,0,1,1,2,12,12
2010,450,562.613245876159,40,1,0,1,73,24,11,2,5,36,1,0,0,1,3,4,12,12
2010,451,647.534707338939,40,1,1,0,83,32,12,9,2,41,0,0,1,1,1,1,12,12
2010,452,1040.82876798779,40,1,0,0,131,44,16,12,6,35,0,0,0,0,1,1,12,12
2010,453,0,0,0,1,1,124,20,16,6,6,34,1,0,1,0,2,NA,12,10
2010,454,909.492316645377,50,1,1,0,105,36,15,13,6,37,0,0,0,1,2,2,12,10
2010,455,1128.3468956237,40,1,0,0,97,35,11,18,6,42,1,0,1,1,1,1,12,6
2010,456,2061.82718751885,60,1,0,0,124,32,16,12,12,34,1,0,0,1,3,1,16,16
2010,457,774.318985262103,40,1,0,1,99,40,12,22,14,43,1,1,0,1,0,1,9,8
2010,458,932.213216946337,41,1,0,0,89,38,12,13,9,41,1,0,1,0,1,2,7,8
2010,459,819.183136268509,38,1,1,1,74,24,12,13,14,35,1,0,1,0,4,4,8,6
2010,460,1744.19627407982,55,1,1,0,84,42,18,17,8,42,1,0,0,1,1,1,8,12
2010,461,543.804169139588,40,1,0,0,91,40,12,14,5,37,1,0,1,0,0,1,6,8
2010,462,285.811640406482,24,1,0,1,83,45,12,19,7,42,1,1,1,1,4,1,3,NA
2010,463,1252.76677559404,50,1,0,0,130,39,14,18,2,38,1,0,0,0,3,1,12,11
2010,464,844.315091342975,44,1,1,0,87,25,13,6,3,36,1,0,1,1,7,NA,12,NA
2010,465,977.843936880053,40,1,0,0,93,26,12,19,12,42,1,1,1,0,4,1,NA,NA
2010,466,1054.8731577463,50,1,1,1,113,38,17,1,16,38,1,0,0,0,1,1,12,10
2010,467,1601.83048247507,44,1,0,0,96,32,12,20,20,43,1,0,0,1,2,1,12,12
2010,468,909.455268745634,45,1,0,1,125,33,12,12,12,33,1,0,0,1,3,1,14,17
2010,469,0,42,0,0,1,93,20,12,10,10,33,0,0,0,1,8,NA,9,11
2010,470,1078.58668822317,48,1,0,1,104,30,14,9,6,37,1,0,0,1,2,3,NA,12
2010,471,1514.89461308941,40,1,0,1,94,39,13,18,20,41,1,0,1,1,2,2,8,8
2010,472,1157.3363717302,50,1,1,0,112,45,14,8,14,37,1,0,0,0,3,3,12,10
2010,473,829.308311646374,45,1,0,0,119,48,16,16,4,38,1,0,0,1,0,1,12,12
2010,474,908.497700217824,40,1,1,1,94,40,13,20,3,41,0,0,0,0,2,3,13,8
2010,475,915.146481105108,50,1,1,1,111,51,13,7,20,43,1,0,0,1,3,3,12,9
2010,476,851.461326797006,38,1,0,1,102,45,14,13,13,38,1,0,0,0,1,2,16,NA
2010,477,1292.85343019738,40,1,0,0,104,43,12,23,7,42,1,0,1,1,0,1,NA,NA
2010,478,922.930281425853,40,1,0,0,119,35,12,11,5,33,1,0,0,1,1,2,8,NA
2010,479,1536.86762804675,43,1,0,0,70,28,13,13,9,35,1,1,1,1,3,1,8,NA
2010,480,1628.7355267506,45,1,1,1,118,43,15,13,6,37,1,0,0,1,3,1,11,10
